theta_x,theta_y,h_x,h_y,nc_x,nc_y,n_steps,tau_x,tau_y,mean_n,mean_m,S_x,S_y,S_xy,I_try,I
-0.000676527,0.0281597,-0.0992587,-0.091213,3000,3000,13588867790,1.86420177842352,1.78454214722165,1072.73464223521,1072.73464223521,5.22879931125842,5.22875734742662,10.4101695479534,0.047387110731675,0.058823151981251
-0.000690863,-0.0555381,-0.058463,-0.0876024,3000,3000,12766067547,1.8235777085462,1.90276095577952,1093.32317247585,1093.32317247585,5.24137498021012,5.24043567067973,10.3848362268906,0.0969744239992778,0.0635675428687783
-0.000809364,0.0640461,0.0675432,0.0610917,3000,3000,84517390669,2.72681956561351,2.68434118188442,4598.72892812493,4598.72892812493,6.30327328546636,6.30325619491709,12.39971178459,0.206817695793482,0.189773678074516
-0.000898009,-0.0944834,-0.0159483,-0.0311771,3000,3000,17392465025,3.50669235168858,3.67897010224619,1463.57968116092,1463.57968116092,5.58688414735356,5.58656362354215,10.9985648735056,0.174882897390138,0.169915435118703
-0.000919555,0.00162644,0.0198245,-0.00369218,3000,3000,63330594534,12.1857140002073,12.226194708039,3866.97210853006,3866.97210853006,6.72335281791839,6.72333012676831,12.8386075477709,0.608075396915801,0.608869787061669
-0.000927416,-0.0571203,-0.0681122,0.0992856,3000,3000,74984995915,5.17125177156216,5.02744857794833,4188.25616027177,4188.25616027177,6.48530017435434,6.48355364879339,12.6214987197443,0.34735510340345,0.353782866660662
-0.000953927,0.0175391,-0.0719429,0.0587689,3000,3000,32066366164,21.7231877115476,21.5073396865831,2236.64838932128,2236.64838932128,6.51025919225869,6.50543480178794,12.3436756307412,0.672018363305439,0.691794780653714
-0.000967544,-0.0553562,0.00490914,-0.072082,3000,3000,17695570931,3.13898791679709,3.24724434593137,1496.25701382281,1496.25701382281,5.58310769425244,5.57929307696751,10.973896483613,0.188504287606944,0.155440907913526
-0.00104013,0.0886997,-0.0696903,-0.0573151,3000,3000,19593571112,2.6932655734831,2.57541611598107,1464.02697544674,1464.02697544674,5.55212905613294,5.55188980575234,10.980573630362,0.123445231523252,0.129509599211069
-0.00106383,0.066629,0.0445767,0.0557493,3000,3000,79778090972,3.29167727167874,3.21697228913808,4427.28398712037,4427.28398712037,6.35100115744244,6.35097013744774,12.4494465292379,0.252524765652263,0.234366538653275
-0.00109215,-0.042037,-0.00110454,0.0898096,3000,3000,85276239681,2.78728316813491,2.78513567361022,4584.39619724606,4584.39619724606,6.32689789065994,6.32658441986106,12.4510542573458,0.202428053175167,0.206703227954504
-0.00112031,0.0529347,0.0820721,0.0113164,3000,3000,79538983666,3.09834128581964,3.157792383129,4477.52122212406,4477.52122212406,6.35461955486367,6.35435433542426,12.4588161030401,0.25015778724781,0.238919434301783
-0.00115016,-0.0900737,0.0396393,-0.0185098,3000,3000,75291732669,5.85732039878388,6.06293163357796,4365.26995716703,4365.26995716703,6.50198759850471,6.50197314755349,12.6618161129795,0.342144633078707,0.375563575630714
-0.00118313,0.0248393,0.0728227,-0.045518,3000,3000,65708325549,8.6092826453744,8.66476277890516,4018.52690580423,4018.52690580423,6.60363874377825,6.6032845903639,12.7129234798777,0.49399985426445,0.491369511566672
-0.00128714,0.0611378,0.0013683,-0.0414383,3000,3000,28104340412,7.48734897255822,7.34664228755766,2091.52586234986,2091.52586234986,6.1071117806987,6.10706184511157,11.8058738437027,0.408299782107559,0.379805547834337
-0.0013123,-0.0833632,-0.0142186,-0.0222002,3000,3000,19055126153,4.31899910990437,4.48668584798089,1570.27487345657,1570.27487345657,5.69695591490428,5.69681189171654,11.1816990492956,0.212068757325236,0.215607546662971
-0.00136306,0.0675931,0.0189593,-0.0262927,3000,3000,40901517123,25.1764553335926,25.0224993848309,2823.02601345557,2823.02601345557,6.81695052032781,6.81688850553253,12.7495476408493,0.884291385011073,0.850842261622459
-0.00142315,-0.0722544,0.057561,-0.0990968,3000,3000,19150663418,3.98321082779468,4.15242463890979,1666.22501027166,1666.22501027166,5.71294001673439,5.63725291295955,11.1585213641591,0.191671565534872,0.205353099187583
-0.00147209,-0.009704,0.0224356,-0.057092,3000,3000,24104065898,6.29660160976611,6.37649247529099,1911.04561575637,1911.04561575637,5.97052927538908,5.97014905610949,11.5898489406165,0.350829390882026,0.327620144026458
-0.00150456,0.0561849,-0.0180195,0.00694154,3000,3000,36897973852,23.5941822765443,23.4812026101934,2562.6484078863,2562.6484078863,6.68433202789452,6.6842694852231,12.5711013165502,0.797500196567434,0.775716203682951
