theta_x,theta_y,h_x,h_y,nc_x,nc_y,n_steps,tau_x,tau_y,mean_n,mean_m,S_x,S_y,S_xy,I_try,I
-0.02,0.17,0,0,3000,3000,13435617842,6.11973343886851,5.82963140611022,2999.76513020412,2999.76513020412,6.21702366911699+0i,6.21696648104244,11.9866322127253+0i,0.447357937434145+0i,0.377521172069926
-0.02,0.18,0,0,3000,3000,13501884050,5.42566874329813,5.17728819824213,3000.20461913909,3000.20461913909,6.19698612186874+0i,6.19693373169632,11.9618178089981+0i,0.432102044566914+0i,0.360485810679066
-0.02,0.19,0,0,3000,3000,13561711240,5.61238023281219,5.39060234818805,3000.12160383076,3000.12160383076,6.17496238634725+0i,6.17488698420073,11.9356144567845+0i,0.414234913763474+0i,0.340579232269056
-0.02,0.1,0,0,3000,3000,13000670661,10.8641505076912,10.7295499705763,2999.97292628207,2999.97292628207,6.44042256017128+0i,6.4403616327957,12.2482243430661+0i,0.632559849900851+0i,0.58314162863781
-0.02,0.21,0,0,3000,3000,13686611011,4.97421613455614,4.65800751009856,3000.03519292543,3000.03519292543,6.1422859734881+0i,6.14220779580582,11.8933472976109+0i,0.391146471683053+0i,0.312522924884634
-0.02,0.22,0,0,3000,3000,13751556252,4.80451623903978,4.28207657070159,3000.27793238692,3000.27793238692,6.12316909152807+0i,6.12312759970364,11.8695537682072+0i,0.376742923024496+0i,0.296962323086451
-0.02,0.23,0,0,3000,3000,13811257579,4.54837954603292,4.15938623281446,2999.81689226649,2999.81689226649,6.10622005584652+0i,6.10616577722509,11.84739095544+0i,0.364994877631634+0i,0.282317862716685
-0.02,0.24,0,0,3000,3000,13875017800,3.71390975102296,3.43277049236023,3000.30140315716,3000.30140315716,6.09672270358941+0i,6.09665695398976,11.8349890950515+0i,0.358390562527701+0i,0.273621359892672
-0.02,0.25,0,0,3000,3000,13939805316,3.75596171735446,3.3627247021023,3000.45355309554,3000.45355309554,6.07964131170043+0i,6.07960047422246,11.8133504010127+0i,0.345891384910203+0i,0.260700708540956
-0.02,0.26,0,0,3000,3000,13999642122,3.53430237359544,3.22660618580361,2999.83304164561,2999.83304164561,6.07027706174427+0i,6.07022349113794,11.7999988578648+0i,0.340501695017442+0i,0.251936633167539
-0.02,0.27,0,0,3000,3000,14062976189,3.31624027302901,2.87257987625572,3000.36166472178,3000.36166472178,6.05745778332726+0i,6.05740389663832,11.7834707164818+0i,0.331390963483745+0i,0.241211854825551
-0.02,0.28,0,0,3000,3000,14125816267,3.52342366362623,3.16129811499596,3000.1378011664,3000.1378011664,6.0487466913085+0i,6.04869100655495,11.7715428348025+0i,0.325894863060935+0i,0.234731489444837
-0.02,0.29,0,0,3000,3000,14187678792,3.26255964197098,2.98345030110023,2999.97856200298,2999.97856200298,6.0390275437905+0i,6.03895469377,11.7585931880228+0i,0.319389049537728+0i,0.226281767755966
-0.02,0.2,0,0,3000,3000,13623470353,5.14590155582798,4.8311599128638,2999.63046980322,2999.63046980322,6.15616767654979+0i,6.15611254250484,11.9110701576943+0i,0.40121006136035+0i,0.324689721858721
-0.02,0.3,0,0,3000,3000,14250197118,3.11971014888798,2.75291772086882,3000.13062796566,3000.13062796566,6.02506449817103+0i,6.0249960935617,11.7400218942276+0i,0.310038697505155+0i,0.215715039995636
-0.02,0,0,0,3000,3000,12307717802,277.097860577305,276.73734369877,2990.84814752353,2990.84814752353,7.39162214253859+0i,7.39160401750578,13.2356846988133+0i,1.54754146123102+0i,1.53818684066296
-0.03,-0.01,0,0,3000,3000,12060064429,2899.71746814711,2894.64664477714,2878.67722625104,2878.67722625104,7.16211552125626+0i,7.16205882004277,12.9506313488336+0i,1.37354299246539+0i,1.36639673979636
-0.03,-0.02,0,0,3000,3000,11264519953,11282.0230233267,11252.397217101,2751.29193019572,2751.29193019572,6.92266847470383+0i,6.92263012426005,12.6709543621993+0i,1.17434423676454+0i,1.17132289386518
-0.03,-0.03,0,0,3000,3000,9067337597,2719.96333272965,2726.26167243956,2189.93148774733,2189.93148774733,6.15009538098625+0i,6.15001792828762,11.7810699480168+0i,0.519043361257074+0i,0.518800846464087
-0.03,-0.04,0,0,3000,3000,16741560341,8.26058908201083,8.28186214640306,4074.77007601341,4074.77007601341,6.36290950737336+0i,6.36287115207908,12.309335621571+0i,0.416445037881477+0i,0.42071063037079
