g,theta,h,nc,tmax,Sn,Sm,Snm,IShannon,Rn,Rm,Rnm,IRenyi2,Rn3,Rm3,Rnm3,IRenyi3,Rn4,Rm4,Rnm4,IRenyi4
1,0.74,0,100,300000,4.1082933979362,4.10825413233212,8.1653442598625,0.051203270405825,3.95346836954005,3.95344886997662,7.8526506542103,0.0542665853063724,3.88109769065286,3.88108015387669,7.7067692242557,0.0554086202738455,3.83724013385227,3.83722346948352,7.61851715101293,0.0559464523228659
1,0.75,0,100,300000,4.10623057149326,4.10616532821601,8.16276207936377,0.0496338203454947,3.95179278497902,3.9517629538523,7.85166238786285,0.051893350968462,3.87961004801682,3.87958666151214,7.70637376643871,0.0528229430902485,3.83588644366756,3.83586544795411,7.61842100635525,0.0533308852664121
1,0.76,0,100,300000,4.10292266539955,4.10291582438696,8.15602286289319,0.0498156268933165,3.94861471749493,3.94860914373467,7.84652533735878,0.0506985238708157,3.87626123379297,3.87625578911465,7.70179049968091,0.0507265232267198,3.83236245658228,3.83235713652239,7.61426799659682,0.0504515965078509
1,0.77,0,100,300000,4.0994386292926,4.09940194306399,8.15128108653225,0.047559485824344,3.94489642205403,3.94487484137668,7.84163942126848,0.048131842162225,3.87256164315764,3.87254337357904,7.69682891986322,0.0482760968734537,3.82875861154477,3.82874191671392,7.60924479878275,0.0482557294759438
1,0.78,0,100,300000,4.09339563433432,4.09338832399241,8.14318251646018,0.043601441866544,3.93907409798251,3.93907028241941,7.8339542154605,0.0441901649414218,3.86693298503172,3.86692895164668,7.68986212074323,0.0439998159351633,3.82331219085749,3.82330781050368,7.60268788624063,0.0439321151205396
1,0.79,0,100,300000,4.08870176760777,4.08865834784175,8.13655823077309,0.0408018846764282,3.93421537350288,3.93419715504667,7.82680715832638,0.0416053702231762,3.86195026959825,3.8619353414757,7.6823941426084,0.0414914684655576,3.81821140346789,3.81819798399191,7.59497481468802,0.0414345727717809
1,0.8,0,100,300000,4.0880924018452,4.08805390369437,8.13462468831813,0.041521617221445,3.93320280989905,3.93319136827641,7.82367079116753,0.0427233870079347,3.86086345105168,3.86085391630123,7.6783510307812,0.0433663365717054,3.8170584148056,3.81704941789028,7.59030251890268,0.0438053137931984
1,0.81,0,100,300000,4.08584307908668,4.08582321111205,8.13092171419011,0.0407445760086205,3.93059168082924,3.93058104711855,7.82019814465689,0.0409745832909021,3.85811838237805,3.85810870319593,7.67497758718747,0.0412494983865015,3.81421096309248,3.8142016220059,7.58701443336082,0.0413981517375559
1,0.82,0,100,300000,4.08468655433935,4.08467292663014,8.12815427242019,0.0412052085493073,3.93018867061593,3.93017818613446,7.81812281966327,0.0422440370871193,3.85786789833198,3.85785732193198,7.67293585008848,0.0427893701754787,3.81407670984561,3.81406596269784,7.58494784632569,0.0431948262177535
1,0.83,0,100,300000,4.08243665528867,4.08241076463494,8.12602420865136,0.038823211272252,3.92842972134018,3.92841475853717,7.81632117278374,0.0405233070936042,3.85630472314462,3.85629195489904,7.67134752223169,0.0412491558119719,3.81259616523,3.81258435271781,7.58342374006115,0.0417567778866559
1,0.84,0,100,300000,4.07868684140921,4.07861442295058,8.11846670033533,0.0388345640244605,3.92446083057088,3.92442226987372,7.80814810187479,0.0407349985698104,3.85230013885732,3.85226695507553,7.66276604592723,0.0418010480056212,3.80856642344992,3.80853554439143,7.5745883126344,0.0425136552069505
1,0.85,0,100,300000,4.07611083316587,4.0760854969905,8.11349398639522,0.0387023437611482,3.92147826155434,3.92146585602423,7.80273024032896,0.0402138772496103,3.84930536631744,3.84929422678752,7.65737263583147,0.0412269572734845,3.80564317463186,3.80563252075349,7.56930101821325,0.0419746771720924
1,0.86,0,100,300000,4.07554483976916,4.07550021682884,8.11356576988607,0.03747928671193,3.92079537870524,3.92077699387803,7.80408382904679,0.037488543536484,3.84845395090114,3.84844027511177,7.65945387725117,0.037440348761729,3.80467243753006,3.80466077100642,7.57184057144044,0.0374926370960331
1,0.87,0,100,300000,4.07135642239569,4.07132999262335,8.10704338887335,0.0356430261456886,3.91694330122942,3.91692670956403,7.7974884565667,0.0363815542267494,3.84470312675015,3.84468952309036,7.65272131160409,0.0366713382364159,3.80096979665606,3.80095739934608,7.56499561952948,0.0369315764726537
1,0.88,0,100,300000,4.06699807786418,4.06696722079707,8.09987863764344,0.0340866610178026,3.91361627226136,3.91359904091127,7.78957776089811,0.0376375522745169,3.84187289696358,3.8418570637358,7.64420624276069,0.0395237179386845,3.79833432332591,3.79831902773027,7.55594390730804,0.0407094437481419
1,0.89,0,100,300000,4.06419602600909,4.06416065125585,8.09376053191403,0.0345961453509123,3.91052387683908,3.9105066790175,7.7842304012006,0.0368001546559782,3.83860161751771,3.83858811047915,7.63946723689537,0.0377224911014951,3.79496150672077,3.79494944464337,7.55167190460077,0.0382390467633655
1,0.9,0,100,300000,4.06421040214201,4.06419718297822,8.09350919110074,0.0348983940194927,3.91037856917385,3.91037437819012,7.78329882112381,0.03745412624016,3.83832748846831,3.838323552047,7.63825140588487,0.0383996346304425,3.79459669021083,3.79459269141477,7.55031591362275,0.0388734680028469
1,0.91,0,100,300000,4.06116003991464,4.06109560295733,8.09069470097486,0.0315609418970997,3.90723518563289,3.90720493865465,7.78044092826906,0.033999196018482,3.83514270200248,3.83511691340403,7.63518813924167,0.0350714761648403,3.79143326537371,3.79140914160921,7.54708708868963,0.0357553182932921
1,0.92,0,100,300000,4.05919074843626,4.0591043128255,8.08634986567296,0.0319451955887988,3.90462328283887,3.90460246069904,7.77576892670925,0.0334568168286618,3.83226426936777,3.83224745864432,7.63030163165857,0.0342100963535223,3.78839488413681,3.78837925236832,7.54212968103813,0.0346444554670011
1,0.93,0,100,300000,4.05805380106145,4.05801632354031,8.08255278316827,0.0335173414334999,3.90390897434146,3.90388921541977,7.77320769504308,0.0345904947181435,3.83177672072344,3.8317593303442,7.62845808517137,0.0350779658962663,3.78804896103235,3.78803270116296,7.54073441781601,0.0353472443792997
1,0.94,0,100,300000,4.05622187826174,4.05622365222228,8.07932697273893,0.0331185577450999,3.90219768858671,3.90219894451567,7.770080263111,0.0343163699913696,3.83006017188011,3.83006173753723,7.62553652521721,0.0345853842001311,3.78631484704181,3.7863166564627,7.53804688616536,0.0345846173391529
1,0.95,0,100,300000,4.05414910888525,4.05412110518292,8.07655434591616,0.0317158681520073,3.89999929481641,3.89997992327907,7.7670709166508,0.0329083014446825,3.82778928638445,3.8277694129068,7.622457264372,0.0331014349192555,3.78403367856279,3.78401320776516,7.53496260450768,0.0330842818202743
1,0.96,0,100,300000,4.05327259520361,4.05323830515286,8.07289552124253,0.0336153791139431,3.89873101858494,3.89872146765632,7.76273720880778,0.0347152774334782,3.82633935806643,3.82633181297396,7.61771717767702,0.0349539933633753,3.78243369134836,3.78242663846225,7.52982220348242,0.0350381263281925
1,0.97,0,100,300000,4.04916197375004,4.04910301479406,8.06771295614111,0.0305520324030031,3.89469135429485,3.89467359400422,7.75782943744991,0.0315355108491664,3.82253638396223,3.82252184254712,7.6131367871047,0.0319214394046528,3.77880867685139,3.77879515920057,7.52549087094103,0.032112965110918
1,0.98,0,100,300000,4.04573909301888,4.04570968213166,8.06208168176099,0.0293670933895456,3.89104428236312,3.89102341640076,7.75150407842635,0.030563620337519,3.81873351368047,3.81871350503608,7.60657613410077,0.0308708846157879,3.7749493502804,3.77492986338632,7.51897465699043,0.0309045566762824
1,0.99,0,100,300000,4.04374084440264,4.04364932176418,8.05917569977413,0.0282144663926935,3.88904466698128,3.889005389645,7.74896939128254,0.0290806653437361,3.81665980491898,3.81662718218722,7.60393983227124,0.0293471548349622,3.77285746810187,3.77282730174956,7.51621871769263,0.0294660521587993
1,0,0,100,300000,4.86922447692457,4.86920559584678,9.19797907859408,0.540450994177272,4.7613017734825,4.76129134318459,8.95799164399759,0.564601472669501,4.70684682844702,4.70683676395557,8.84352233275318,0.570161259649408,4.67207444771711,4.67206421264622,8.77294021458449,0.57119844577884
1,1.01,0,100,300000,4.03907741523811,4.03905142865784,8.05198749456148,0.0261413493344644,3.88487391271314,3.88485542832771,7.74109261326224,0.0286367277785979,3.81269195822331,3.81267641050124,7.59562177410375,0.0297465946208044,3.76897593627172,3.76896260408555,7.50754271415499,0.0303958262022759
1,1.02,0,100,300000,4.03798333969041,4.03796951952736,8.04932932142494,0.0266235377928208,3.88364019440609,3.88362436823347,7.738608585442,0.0286559771975528,3.81141886240976,3.81140279812284,7.59337688286309,0.0294447776695153,3.76767274653595,3.76765674750392,7.50537838285395,0.0299511111859223
1,1.03,0,100,300000,4.03695251692525,4.03690411942634,8.04682783040105,0.0270288059505397,3.88250874081913,3.88247885389183,7.73661104015059,0.0283765545603742,3.81026483474916,3.810239611529,7.59148743813355,0.0290170081446117,3.76652792463967,3.76650474705547,7.5036278418529,0.0294048298422389
1,1.04,0,100,300000,4.03505248895886,4.03502389737044,8.04341817359464,0.0266582127346666,3.88025303294886,3.88023364409518,7.73312931088374,0.0273573661603015,3.8076388124319,3.807620253489,7.58775769531976,0.0275013706011356,3.7635923448,3.76357424474958,7.49967719480208,0.0274893947475032
1,1.05,0,100,300000,4.03320760674148,4.03317934706237,8.0395755448573,0.026811408946557,3.87840537611247,3.87839520117168,7.72912197245605,0.0276786048281004,3.80600727827695,3.80599996364211,7.58403617220793,0.0279710697111213,3.76216569836187,3.76215940856994,7.49621656277645,0.0281085441553603
1,1.06,0,100,300000,4.02916856450962,4.02913304567518,8.03614262155091,0.0221589886338922,3.87502890663227,3.87501296278279,7.72705089698038,0.0229909724346706,3.80300192162335,3.80298773842852,7.58274403853078,0.0232456215210881,3.75938027480168,3.75936672438334,7.49536516966474,0.0233818295202752
1,1.07,0,100,300000,4.02782692655268,4.02778394284323,8.03402053900402,0.021590330391895,3.87386290956545,3.87384545784273,7.72552179941088,0.0221865679972924,3.80181984746028,3.80180516989912,7.58125826955377,0.02236674780562,3.75814370491553,3.7581299600062,7.49387732038704,0.0223963445346858
1,1.08,0,100,300000,4.02932653127933,4.02929059415545,8.03158495559227,0.0270321698425082,3.87494688147909,3.87493804992032,7.72311868960385,0.0267662417955581,3.80279955357473,3.80279257780537,7.57914564087189,0.0264464905082162,3.75909280137836,3.75908631388772,7.49193427892097,0.0262448363451071
1,1.09,0,100,300000,4.02673109869276,4.02669534600426,8.02731962964332,0.0261068150537049,3.87231402738988,3.87229283686362,7.71757142687528,0.0270354373782205,3.80026760613922,3.80024849610788,7.57305720671764,0.0274588955294588,3.7566450200321,3.75662678279016,7.48554384974382,0.0277279530784345
1,1.1,0,100,300000,4.02235636212756,4.0223024042002,8.0200034058282,0.0246553604995654,3.86810168946647,3.8680854332913,7.70962827774691,0.0265588450108627,3.79576268002914,3.79574984077727,7.56414601486421,0.0273665059422061,3.75190880644868,3.75189685168375,7.47603983514657,0.0277658229858568
1,1.11,0,100,300000,4.02161861566563,4.02158676262087,8.01884107361753,0.0243643046689712,3.86721454901208,3.86720223421489,7.70891860231813,0.0254981809088308,3.79492238708893,3.79491271110077,7.56406814367613,0.0257669545135712,3.75114128421044,3.75113261809275,7.4764349866933,0.0258389156098922
1,1.13,0,100,300000,4.01729341402514,4.0172612101908,8.01389654247949,0.0206580817364568,3.86234178239236,3.8623294890234,7.7040957993267,0.0205754720890567,3.7899059399315,3.78989327488129,7.55933351718426,0.0204656976285298,3.74602592544947,3.74601263844025,7.47163133968992,0.020407224199797
1,1.15,0,100,300000,4.01540613427968,4.01539090527586,8.01055766235032,0.0202393772052218,3.86103964729109,3.86103408561101,7.69984437750673,0.0222293553953721,3.78880646305695,3.78880142889234,7.55448736494774,0.0231205270015415,3.74502532871096,3.74502029002867,7.46647784820984,0.0235677705297963
1,1.17,0,100,300000,4.01232803617898,4.0122954219436,8.00230346400661,0.0223199941159713,3.85787261088413,3.85785914903789,7.69241255989371,0.0233192000283067,3.78553184001025,3.78552050136472,7.54729486689782,0.0237574744771427,3.74170976390524,3.74169944121671,7.45931312770956,0.0240960774123895
1,1.19,0,100,300000,4.0080403309608,4.0079662661724,7.99518810920166,0.0208184879315345,3.85418930967812,3.85416514030638,7.68535477221503,0.0229996777694694,3.7825283546519,3.78250866296669,7.54088837161999,0.0241486459986016,3.73918442357079,3.73916646671637,7.45355203670335,0.024798853583806
1,1.21,0,100,300000,4.00592676901976,4.00590599145444,7.9942294157526,0.0176033447215973,3.85113998010711,3.85112945061353,7.68303259892803,0.0192368317926102,3.7784920425679,3.77848325972385,7.5371587249846,0.0198165773071528,3.734435256528,3.73442731192053,7.44875014422421,0.0201124242243189
1,1.23,0,100,300000,4.00454123410507,4.00450951954727,7.98847467540492,0.0205760782474185,3.84968587911385,3.84967098176185,7.67823772481138,0.0211191360643097,3.77740084821631,3.77738806725251,7.53279362767153,0.0219952877972958,3.73366604240565,3.73365385468466,7.44462772458452,0.0226921725057849
1,1.25,0,100,300000,3.99981747652358,3.99980641760441,7.9821113720336,0.0175125220943828,3.84521979634186,3.84521348923421,7.6724837037364,0.017949581839674,3.77286665449889,3.77286155876522,7.52752586345367,0.0182023498104451,3.72903162501165,3.72902721950171,7.43971483114813,0.0183440133652217
1,1.27,0,100,300000,3.99764533752692,3.99757348999193,7.97773283162039,0.0174859958984586,3.8443611230837,3.84433290150094,7.67045498090604,0.0182390436785962,3.77267012801403,3.77264614807439,7.52683479403774,0.0184814820506842,3.72923564885869,3.72921339503878,7.43985349420165,0.0185955496958217
1,1.29,0,100,300000,3.99555919357869,3.99552036241139,7.9715934943941,0.0194860615959795,3.84087028354462,3.84085690463672,7.66261258451404,0.0191146036672931,3.76842885653602,3.7684162707198,7.51777214217972,0.0190729850760984,3.72448830664997,3.72447580946695,7.42993215316774,0.0190319629491738
1,1.31,0,100,300000,3.99404991112169,3.9940140568572,7.96897819952085,0.0190857684580399,3.83938840133767,3.83937689306913,7.65902924365762,0.019736050749172,3.76721050980621,3.7672008769403,7.51408337703167,0.0203280097148353,3.72356185078592,3.72355300098452,7.42633361977878,0.0207812319916707
1,1.33,0,100,300000,3.98855230126038,3.98849945994962,7.96259323447128,0.0144585267387241,3.83369517287687,3.83366851408536,7.65248660286441,0.0148770840978187,3.76136672627807,3.76134287875178,7.50764986506437,0.0150597399654862,3.71760637995967,3.71758388770836,7.41998655769111,0.0152037099769187
1,1.35,0,100,300000,3.98959013650193,3.98956766167048,7.9590116624904,0.0201461356820163,3.83533361064903,3.83532360397429,7.64917324097291,0.0214839736504189,3.76313794473131,3.76312995764324,7.50412477518047,0.0221431271940737,3.7194222235224,3.7194150063935,7.41628559771263,0.0225516322032755
1,1.37,0,100,300000,3.98292306515793,3.98289013222826,7.9526212231807,0.013191974205486,3.82862745644467,3.8286100586241,7.64337963456865,0.0138578805001224,3.75650322838085,3.75648905791266,7.49870585409223,0.0142864322012857,3.71282957982952,3.71281651352976,7.41110880728703,0.0145372860722501
1,1.39,0,100,300000,3.98308909607272,3.98306522300599,7.94959947576998,0.0165548433087297,3.82943037731705,3.82941796141599,7.6397766494761,0.0190716892569318,3.75744511300521,3.75743318635148,7.49500033373491,0.0198779656217809,3.71378728602623,3.7137755287863,7.40735577087828,0.0202070439342474
1,1.41,0,100,300000,3.97913505265625,3.97906071859417,7.94385397906614,0.0143417921842746,3.82432799982953,3.82430299293967,7.63338321529618,0.0152477774730109,3.75176690644059,3.75174751298656,7.48804314072645,0.0154712787007014,3.70780620783872,3.70778866368603,7.40006027228456,0.0155345992401932
1,1.43,0,100,300000,3.97659349159347,3.97657272127629,7.94112410644214,0.0120421064276215,3.82206225584934,3.82205164786789,7.63202027841628,0.0120936253009454,3.74984305327776,3.74983406919489,7.48761680384537,0.0120603186272685,3.70608593952267,3.70607757734488,7.40024694348659,0.011916573380967
1,1.45,0,100,300000,3.97386213585912,3.97384876604061,7.93285702781812,0.0148538740816093,3.81877207790339,3.81876668651832,7.62195661727269,0.0155821471490158,3.74619050568815,3.74618526003325,7.47610831065855,0.0162674550628452,3.70222958765563,3.70222420818532,7.38770527037835,0.0167485254625959
1,1.47,0,100,300000,3.97173809925475,3.97168837021163,7.93126677652057,0.0121596929458052,3.81799401885491,3.81796725158282,7.62242367169637,0.0135375987413537,3.74598740169454,3.74596429956966,7.47802153686607,0.0139301643981318,3.70236393987443,3.70234240018988,7.39059382879556,0.0141125112687428
1,1.49,0,100,300000,3.97162558991301,3.97156974809403,7.92680902618141,0.0163863118256335,3.81821668872101,3.81819255026707,7.61821385111379,0.0181953878742833,3.74631754633645,3.74629774396243,7.47358435399903,0.0190309362998464,3.7026972137006,3.70267907208132,7.38586729064214,0.019508995139784
1,1.51,0,100,300000,3.96576308938632,3.96570582654734,7.920133879819,0.0113350361146596,3.81130371215162,3.81129354554709,7.61059365524247,0.0120036024562342,3.73898925560888,3.7389825792838,7.46586620282902,0.0121056320636601,3.69514001966982,3.69513454908792,7.3781062759337,0.0121682928240343
1,1.53,0,100,300000,3.96647823924205,3.96645193890887,7.91902765403061,0.0139025241203043,3.81273280901019,3.81272192420346,7.6100904976666,0.0153642355470494,3.74087824612965,3.74087037684929,7.46576769923013,0.0159809237488071,3.69734667007779,3.69734001713049,7.37835929044957,0.016327396758717
1,1.55,0,100,300000,3.96189413651461,3.96188771578596,7.91234462788465,0.0114372244159178,3.8075245503033,3.80751893010603,7.60431180927601,0.0107316711333159,3.73532132272736,3.73531622301308,7.46033602118491,0.0103015245555316,3.69160610584147,3.69160138317492,7.3732053949047,0.0100020941116794
1,1.57,0,100,300000,3.95779648916238,3.95778300720911,7.9064791113709,0.00910038500058974,3.80292090778385,3.80291568048252,7.59737745022908,0.00845913803729292,3.73049021921513,3.73048479790749,7.45273028310917,0.00824473401344861,3.6866212039368,3.68661556948071,7.36509616518482,0.00814060823268825
1,1.59,0,100,300000,3.95784115542285,3.95778054019291,7.90600561925608,0.00961607635968331,3.80354303443423,3.80352293255336,7.59640875579582,0.0106572111917673,3.73131502066758,3.73129953718345,7.45134649707366,0.0112680607773656,3.68755393682838,3.68754009352975,7.36345561026554,0.0116384200925914
1,1.61,0,100,300000,3.95802229679368,3.95797846848906,7.90289605248876,0.0131047127939743,3.80313732425041,3.8031133513682,7.5929002999423,0.0133503756763043,3.73068548700205,3.73066291422084,7.44815472096481,0.0131936802580812,3.68681430006415,3.68679222314128,7.3605830255588,0.013023497646631
1,1.63,0,100,300000,3.95660360678525,3.95653038439758,7.90161885854524,0.0115151326375891,3.80192617623364,3.80189406926462,7.59149990044615,0.0123203450521165,3.7296258663933,3.72959958688835,7.44664860691801,0.0125768463636415,3.68584879458328,3.68582461102325,7.35890325321691,0.0127701523896118
1,1.65,0,100,300000,3.95412069432749,3.95407897763228,7.89722582857996,0.010973843379805,3.80000908804373,3.79998880304715,7.58762751805591,0.0123703730349609,3.72799255296222,3.72797591444029,7.44310367284264,0.0128647945598672,3.6844126001146,3.68439725409532,7.35573780782668,0.0130720463832423
1,1.67,0,100,300000,3.95097279262531,3.95089758733914,7.89123182629886,0.0106385536655855,3.79658817941918,3.79656028250022,7.58166185434038,0.0114866075790143,3.72443720031775,3.72441633407044,7.43671156201437,0.0121419723738256,3.68074862810575,3.68073053595076,7.34884504556902,0.0126341184874939
1,1.69,0,100,300000,3.94678595566522,3.94672552977186,7.88744287777861,0.0060686076584755,3.79266521888585,3.79264714722566,7.57919337403544,0.00611899207606115,3.72048085772654,3.72046656660032,7.43495582845981,0.00599159586704445,3.67668884270242,3.67667589107549,7.34752311201001,0.00584162176791114
1,1.71,0,100,300000,3.94620473148085,3.94614814389965,7.88520052829512,0.00715234708538581,3.79194367869769,3.79192890206277,7.57601826390318,0.00785431685728177,3.71978662101561,3.7197760294476,7.43104591206724,0.00851673839597566,3.67606327159881,3.67605418785269,7.3431729544222,0.00894450502929267
1,1.73,0,100,300000,3.94439138701954,3.94435856930257,7.88129140082637,0.00745855549574692,3.79058093124109,3.79056283005533,7.57296479459905,0.00817896669736662,3.71855878925394,3.71854265618346,7.42860684834164,0.00849459709576195,3.67492472979805,3.67490955438979,7.34116703426085,0.00866724992699108
1,1.75,0,100,300000,3.94177356124389,3.94164008711794,7.87703864589996,0.00637500246187095,3.78707777866529,3.78703050158282,7.56879022495778,0.00531805529033402,3.71461793140331,3.71457906141686,7.42454650274817,0.00465049007200502,3.6707204119425,3.67068507283596,7.33708435699923,0.00432112777923077
1,1.77,0,100,300000,3.94152828947495,3.94147156637459,7.87593938131766,0.0070604745318823,3.78761156218459,3.78759417701831,7.56799168057982,0.00721405862307911,3.71533824278141,3.71532385648269,7.4234989248657,0.00716317439839376,3.67149325476713,3.67147972236524,7.33582934533258,0.00714363179978683
1,1.79,0,100,300000,3.94036413895575,3.94034926582685,7.87414989237888,0.00656351240372377,3.78610660445727,3.78609786285225,7.56568228352543,0.00652218378409408,3.713955380896,3.71394788641942,7.42134671360054,0.00655655371487374,3.67024735136729,3.67024042858497,7.33390566230072,0.00658211765154793
1,1.81,0,100,300000,3.93732083992464,3.93725410105265,7.86706954053019,0.00750540044709336,3.78286751508842,3.78284075410725,7.55819387927546,0.00751438992021214,3.71058805480482,3.71056751232402,7.41359195966367,0.00756360746517348,3.66680984335582,3.66679129982343,7.32595852684306,0.00764261633618357
1,1.83,0,100,300000,3.93842629558324,3.93838373021456,7.86904797183254,0.00776205396525675,3.78409300810711,3.78407836620687,7.5598016950719,0.00836967924207777,3.71181564446529,3.7118034126069,7.41526533921867,0.00835371785351757,3.66803668644358,3.66802540910064,7.32783161590488,0.00823047963934265
1,1.85,0,100,300000,3.93616299917051,3.93611480827443,7.8639479022967,0.00832990514824417,3.78240183216345,3.78238897411359,7.55581556024111,0.00897524603593158,3.71031959888823,3.71030958115733,7.41139625138134,0.00923292866422454,3.66661500698136,3.66660601878646,7.32383378563075,0.00938724013707848
1,1.87,0,100,300000,3.93218881254202,3.93215025375456,7.8575639597016,0.00677510659498637,3.77829341104748,3.77828125258531,7.54966655917035,0.0069081044624415,3.70637033096703,3.70636091035003,7.40544744861442,0.00728379270264234,3.66277217589754,3.6627637142775,7.31799878281589,0.00753710735914659
1,1.89,0,100,300000,3.93461795499862,3.93460639243112,7.85953513748027,0.0096892099494692,3.77970703441888,3.77970397188308,7.54892910733777,0.010481898964195,3.70739163335011,3.70738951405604,7.40385743913945,0.0109237082666906,3.66360060593508,3.66359883270254,7.3161164592253,0.0110829794123202
1,1.91,0,100,300000,3.93074750132203,3.93070100589698,7.85548381531961,0.00596469189940052,3.77699141818392,3.77696030508293,7.54620764917367,0.00774407409318201,3.70492889999136,3.70490226982319,7.40111931675656,0.00871185305798416,3.66117957219494,3.66115507906247,7.3129778828015,0.00935676845590194
1,1.93,0,100,300000,3.92768142455664,3.92761133912642,7.84995022864185,0.00534253504120041,3.77287212227118,3.77285033035348,7.5401442678289,0.00557818479575811,3.70046036465079,3.70044351786896,7.39514338337925,0.00576049914051069,3.65660487552506,3.65658969992327,7.30727141645296,0.00592315899537077
1,1.95,0,100,300000,3.92860519039972,3.92858476279904,7.84980457292996,0.00738538026880775,3.77407808063926,3.77407388138778,7.54126008329404,0.00689187873300234,3.70151329709783,3.70151034384113,7.39663058237646,0.0063930585625025,3.6574663790203,3.65746389961451,7.30891862140737,0.00601165722743602
1,1.97,0,100,300000,3.92761269982139,3.92758949903768,7.8496703110698,0.00553188778927449,3.77373787396234,3.773723954916,7.54105171375238,0.00641011512595746,3.70178209989317,3.70177074940852,7.39699830475459,0.00655454454709847,3.65824973261222,3.65823937430316,7.30993462935374,0.00655447756163952
1,1.99,0,100,300000,3.92468031947064,3.92466794883185,7.84133551762447,0.0080127506780201,3.77015012739145,3.7701470286804,7.53248894398723,0.00780821208461635,3.69780931346356,3.69780744343087,7.38776447943902,0.00785227745540684,3.65400202380406,3.65400067709798,7.30010484919715,0.00789785170488777
1,1,0,100,300000,4.04230771190819,4.04229243646518,8.05607770404537,0.0285224443280008,3.88813073707243,3.88812347411205,7.74609009624864,0.0301641149358414,3.81605060045526,3.81604463671252,7.60126685725955,0.0308283799082325,3.77241080274442,3.77240542031158,7.51372420204424,0.0310920210117587
1,-0.0025,0,10,100000,3.22829390507615,3.22826453235811,6.31572048736948,0.140837950064786,3.10386721976779,3.10385006249454,6.06456256043157,0.143154721830759,3.04270775159854,3.04269311507326,5.94422662982195,0.141174236849855,3.00455064826712,3.00453670902258,5.86972922102718,0.139358136262524
1,-0.005,0,10,100000,3.23098290011191,3.23097249115478,6.31784880012263,0.144106591144068,3.10736626174254,3.10735833986373,6.06768748679602,0.147037114810255,3.04633018479802,3.04632290178563,5.94760856529363,0.145044521290023,3.00813458988144,3.00812757235615,5.87321120340159,0.143050958836008
1,-0.0075,0,10,100000,3.2300667683429,3.23001839306709,6.31654661240341,0.143538549006585,3.10692933998224,3.10689729388117,6.06706564565216,0.146760988211247,3.04621974573597,3.04619312087231,5.9476903903341,0.144722476274184,3.00827409087,3.0082497101391,5.87382188978527,0.142701911223836
1,0.0025,0,10,100000,3.22115770616641,3.22114467591522,6.30698863718337,0.135313744898259,3.09586157981242,3.09585564977324,6.05301993706879,0.138697292516873,3.03429138805462,3.03428504011291,5.93161518419571,0.136961243971816,2.99593642712463,2.99592932386069,5.85675905723823,0.135106693747083
1,0.005,0,10,100000,3.22555287445616,3.22553212365528,6.31252964198605,0.138555356125387,3.10146697136176,3.10145539345884,6.06119412644153,0.141728238379063,3.04043559479601,3.04042459931014,5.9410306630382,0.139829531067943,3.00241793881006,3.00240645873862,5.8669301532658,0.13789424428288
1,0.0075,0,10,100000,3.22145708468298,3.22145532955891,6.30487389292065,0.138038521321233,3.09675743784553,3.09675778271372,6.05179624767759,0.141718972881661,3.03553141704345,3.03553204156967,5.93101643566028,0.140047022952841,2.99730311665969,2.99730388705918,5.85657355940756,0.138033444311306
1,-0.0025,0,1155,100000,6.70273100903916,6.70264750318473,12.2607515279696,1.14462698425427,6.61574444793111,6.61570940831073,12.0340241944968,1.19742966174507,6.57128373880192,6.57124458556451,11.9258272629666,1.21670106139986,6.54209804765773,6.54205217457239,11.8590703958295,1.2250798264006
1,-0.005,0,1155,100000,6.70764840074541,6.70749930789774,12.2721010313783,1.14304667726481,6.616243484177,6.61616094138854,12.0418086160178,1.19059580954773,6.56834065586303,6.56826667723296,11.9307095998007,1.20589773329524,6.53662900831767,6.53655697171773,11.8616442917127,1.21154168832274
1,-0.0075,0,1155,100000,6.75238814710602,6.75224447254408,12.3052583083233,1.19937431132684,6.67664079985922,6.67656907251985,12.0869459579051,1.26626391447396,6.63850715105952,6.63844518388335,11.9841608812633,1.29279145367956,6.6136842967831,6.61362500988625,11.9216341295675,1.30567517710186
1,-0.2,0,1155,300000,4.44525949648401,4.44508957256857,8.84929697748047,0.0410520915721104,4.29042181739042,4.29038922289758,8.54086365509875,0.0399473851892527,4.2180774277041,4.21805350442834,8.39651515524779,0.0396157768846468,4.17421106835258,4.17419049138217,8.30891025293156,0.0394913068031961
1,0.0025,0,1155,100000,6.6365581563041,6.63638819142995,12.1902489652602,1.08269738247381,6.54239922343167,6.5422745145035,11.9517950905173,1.1328786474179,6.4963443541442,6.49622313878317,11.83858916047,1.15397833245737,6.46745483867457,6.46733532468912,11.769427480759,1.16536268260472
1,0.005,0,1155,100000,6.61770882542004,6.61755645826549,12.1660282920694,1.06923699161618,6.51985496727041,6.51977955026702,11.9205927792405,1.11904173829691,6.47203552368385,6.471973930986,11.8039421685989,1.14006728607094,6.44185832288343,6.44180255643629,11.7325223939166,1.15113848540311
1,0.0075,0,1155,100000,6.58119396707081,6.58098437855653,12.1247715553707,1.03740679025669,6.47863038829574,6.4785681195159,11.8748811006863,1.08231740712539,6.42923216390071,6.42918318674632,11.756777994271,1.10163735637607,6.39873374520098,6.39868901788373,11.6849281487254,1.11249461435929
